iso_code,coal_consumption,year,color
COG,,1932,00A0FF
CIV,,1932,70FF70
CUB,,1932,7070FF
COD,,1932,FFFF70
DNK,,1932,00D0FF
ECU,,1932,B0FF00
EGY,,1932,F0FFF0
SWZ,,1932,FF0060
FRA,,1932,FFFF80
GAB,,1932,A00000
DEU,,1932,FF00FF
GHA,,1932,FF60FF
GRC,,1932,D000FF
GRL,,1932,FF5000
GTM,,1932,50FF00
HUN,,1932,C0FFFF
IND,,1932,0000FF
IDN,,1932,0080FF
IRN,,1932,F0F0FF
IRQ,,1932,FFB0B0
IRL,,1932,D0FFFF
ISR,,1932,FF00D0
ITA,,1932,C0C0FF
JPN,,1932,00FFFF
KWT,,1932,FFC8FF
LBY,,1932,A0A0FF
MDG,,1932,400000
MYS,,1932,C000FF
MEX,,1932,FFFFC0
MNG,,1932,A0FFFF
MAR,,1932,D0FFD0
MOZ,,1932,0030FF
MMR,,1932,9000FF
NPL,,1932,003000
NLD,,1932,FFC0FF
NZL,,1932,FFF0F0
NER,,1932,3030FF
NGA,,1932,0090FF
PRK,,1932,FF30FF
NOR,,1932,00C8FF
OMN,,1932,00B0FF
PAK,,1932,C0FFC0
PER,,1932,C8FF00
PHL,,1932,FF00C0
POL,,1932,8000FF
PRT,,1932,F000FF
QAT,,1932,00B000
ROU,,1932,FFC0C0
SAU,,1932,C8FFFF
ZAF,,1932,FF0080
KOR,,1932,80FF00
ESP,,1932,00C0FF
SUR,,1932,100000
SWE,,1932,00F0FF
CHE,,1932,C080FF
SYR,,1932,900000
TWN,,1932,FF80FF
TZA,,1932,10FF10
THA,,1932,00C000
TTO,,1932,B00000
TUN,,1932,FF9090
TUR,,1932,8080FF
UKR,,1932,008000
ARE,,1932,F00000
GBR,,1932,FF8000
USA,,1932,00FF00
VEN,,1932,C8C8FF
VNM,,1932,FF8080
ZMB,,1932,#VALUE!
ZWE,,1932,FFFF90
AFG,,1931,FF90FF
ALB,,1931,90FFFF
DZA,,1931,FF00C8
AGO,,1931,B0FFB0
ARG,,1931,FFC080
AUS,,1931,800000
AUT,,1931,FFD0FF
BHR,,1931,B0B0FF
BGD,,1931,FFF000
BRB,,1931,800000
BEL,,1931,C0FF00
BOL,,1931,FFFFB0
BWA,,1931,FF80FF
BRA,,1931,C00000
BRN,,1931,B0FFFF
BGR,,1931,FFD000
BDI,,1931,FFA000
CMR,,1931,0070FF
CAN,,1931,FFC000
CHL,,1931,FFD0D0
CHN,,1931,FF0000
COL,,1931,FFFFD0
COG,,1931,00A0FF
CIV,,1931,70FF70
CUB,,1931,7070FF
COD,,1931,FFFF70
DNK,,1931,00D0FF
ECU,,1931,B0FF00
EGY,,1931,F0FFF0
SWZ,,1931,FF0060
FRA,,1931,FFFF80
GAB,,1931,A00000
DEU,,1931,FF00FF
GHA,,1931,FF60FF
GRC,,1931,D000FF
GRL,,1931,FF5000
GTM,,1931,50FF00
HUN,,1931,C0FFFF
IND,,1931,0000FF
IDN,,1931,0080FF
IRN,,1931,F0F0FF
IRQ,,1931,FFB0B0
IRL,,1931,D0FFFF
ISR,,1931,FF00D0
ITA,,1931,C0C0FF
JPN,,1931,00FFFF
KWT,,1931,FFC8FF
LBY,,1931,A0A0FF
MDG,,1931,400000
MYS,,1931,C000FF
MEX,,1931,FFFFC0
MNG,,1931,A0FFFF
MAR,,1931,D0FFD0
MOZ,,1931,0030FF
MMR,,1931,9000FF
NPL,,1931,003000
NLD,,1931,FFC0FF
NZL,,1931,FFF0F0
NER,,1931,3030FF
NGA,,1931,0090FF
PRK,,1931,FF30FF
NOR,,1931,00C8FF
OMN,,1931,00B0FF
PAK,,1931,C0FFC0
PER,,1931,C8FF00
PHL,,1931,FF00C0
POL,,1931,8000FF
PRT,,1931,F000FF
QAT,,1931,00B000
ROU,,1931,FFC0C0
SAU,,1931,C8FFFF
ZAF,,1931,FF0080
KOR,,1931,80FF00
ESP,,1931,00C0FF
SUR,,1931,100000
SWE,,1931,00F0FF
CHE,,1931,C080FF
SYR,,1931,900000
TWN,,1931,FF80FF
TZA,,1931,10FF10
THA,,1931,00C000
TTO,,1931,B00000
TUN,,1931,FF9090
TUR,,1931,8080FF
UKR,,1931,008000
ARE,,1931,F00000
GBR,,1931,FF8000
USA,,1931,00FF00
VEN,,1931,C8C8FF
VNM,,1931,FF8080
ZMB,,1931,#VALUE!
ZWE,,1931,FFFF90
AFG,,1930,FF90FF
ALB,,1930,90FFFF
DZA,,1930,FF00C8
AGO,,1930,B0FFB0
ARG,,1930,FFC080
AUS,,1930,800000
AUT,,1930,FFD0FF
BHR,,1930,B0B0FF
BGD,,1930,FFF000
BRB,,1930,800000
BEL,,1930,C0FF00
BOL,,1930,FFFFB0
BWA,,1930,FF80FF
BRA,,1930,C00000
BRN,,1930,B0FFFF
BGR,,1930,FFD000
BDI,,1930,FFA000
CMR,,1930,0070FF
CAN,,1930,FFC000
CHL,,1930,FFD0D0
CHN,,1930,FF0000
COL,,1930,FFFFD0
COG,,1930,00A0FF
CIV,,1930,70FF70
CUB,,1930,7070FF
COD,,1930,FFFF70
DNK,,1930,00D0FF
ECU,,1930,B0FF00
EGY,,1930,F0FFF0
SWZ,,1930,FF0060
FRA,,1930,FFFF80
GAB,,1930,A00000
DEU,,1930,FF00FF
GHA,,1930,FF60FF
GRC,,1930,D000FF
GRL,,1930,FF5000
GTM,,1930,50FF00
HUN,,1930,C0FFFF
IND,,1930,0000FF
IDN,,1930,0080FF
IRN,,1930,F0F0FF
IRQ,,1930,FFB0B0
IRL,,1930,D0FFFF
ISR,,1930,FF00D0
ITA,,1930,C0C0FF
JPN,,1930,00FFFF
KWT,,1930,FFC8FF
LBY,,1930,A0A0FF
MDG,,1930,400000
MYS,,1930,C000FF
MEX,,1930,FFFFC0
MNG,,1930,A0FFFF
MAR,,1930,D0FFD0
MOZ,,1930,0030FF
MMR,,1930,9000FF
NPL,,1930,003000
NLD,,1930,FFC0FF
NZL,,1930,FFF0F0
NER,,1930,3030FF
NGA,,1930,0090FF
PRK,,1930,FF30FF
NOR,,1930,00C8FF
OMN,,1930,00B0FF
PAK,,1930,C0FFC0
PER,,1930,C8FF00
PHL,,1930,FF00C0
POL,,1930,8000FF
PRT,,1930,F000FF
QAT,,1930,00B000
ROU,,1930,FFC0C0
SAU,,1930,C8FFFF
ZAF,,1930,FF0080
KOR,,1930,80FF00
ESP,,1930,00C0FF
SUR,,1930,100000
SWE,,1930,00F0FF
CHE,,1930,C080FF
SYR,,1930,900000
TWN,,1930,FF80FF
TZA,,1930,10FF10
THA,,1930,00C000
TTO,,1930,B00000
TUN,,1930,FF9090
TUR,,1930,8080FF
UKR,,1930,008000
ARE,,1930,F00000
GBR,,1930,FF8000
USA,,1930,00FF00
VEN,,1930,C8C8FF
VNM,,1930,FF8080
ZMB,,1930,#VALUE!
ZWE,,1930,FFFF90
AFG,,1929,FF90FF
ALB,,1929,90FFFF
DZA,,1929,FF00C8
AGO,,1929,B0FFB0
ARG,,1929,FFC080
AUS,,1929,800000
AUT,,1929,FFD0FF
BHR,,1929,B0B0FF
BGD,,1929,FFF000
BRB,,1929,800000
BEL,,1929,C0FF00
BOL,,1929,FFFFB0
BWA,,1929,FF80FF
BRA,,1929,C00000
BRN,,1929,B0FFFF
BGR,,1929,FFD000
BDI,,1929,FFA000
CMR,,1929,0070FF
CAN,,1929,FFC000
CHL,,1929,FFD0D0
CHN,,1929,FF0000
COL,,1929,FFFFD0
COG,,1929,00A0FF
CIV,,1929,70FF70
CUB,,1929,7070FF
COD,,1929,FFFF70
DNK,,1929,00D0FF
ECU,,1929,B0FF00
EGY,,1929,F0FFF0
SWZ,,1929,FF0060
FRA,,1929,FFFF80
GAB,,1929,A00000
DEU,,1929,FF00FF
GHA,,1929,FF60FF
GRC,,1929,D000FF
GRL,,1929,FF5000
GTM,,1929,50FF00
HUN,,1929,C0FFFF
IND,,1929,0000FF
IDN,,1929,0080FF
IRN,,1929,F0F0FF
IRQ,,1929,FFB0B0
IRL,,1929,D0FFFF
ISR,,1929,FF00D0
ITA,,1929,C0C0FF
JPN,,1929,00FFFF
KWT,,1929,FFC8FF
LBY,,1929,A0A0FF
MDG,,1929,400000
MYS,,1929,C000FF
MEX,,1929,FFFFC0
MNG,,1929,A0FFFF
MAR,,1929,D0FFD0
MOZ,,1929,0030FF
MMR,,1929,9000FF
NPL,,1929,003000
NLD,,1929,FFC0FF
NZL,,1929,FFF0F0
NER,,1929,3030FF
NGA,,1929,0090FF
PRK,,1929,FF30FF
NOR,,1929,00C8FF
OMN,,1929,00B0FF
PAK,,1929,C0FFC0
PER,,1929,C8FF00
PHL,,1929,FF00C0
POL,,1929,8000FF
PRT,,1929,F000FF
QAT,,1929,00B000
ROU,,1929,FFC0C0
SAU,,1929,C8FFFF
ZAF,,1929,FF0080
KOR,,1929,80FF00
ESP,,1929,00C0FF
SUR,,1929,100000
SWE,,1929,00F0FF
CHE,,1929,C080FF
SYR,,1929,900000
TWN,,1929,FF80FF
TZA,,1929,10FF10
THA,,1929,00C000
TTO,,1929,B00000
TUN,,1929,FF9090
TUR,,1929,8080FF
UKR,,1929,008000
ARE,,1929,F00000
GBR,,1929,FF8000
USA,,1929,00FF00
VEN,,1929,C8C8FF
VNM,,1929,FF8080
ZMB,,1929,#VALUE!
ZWE,,1929,FFFF90
AFG,,1928,FF90FF
ALB,,1928,90FFFF
DZA,,1928,FF00C8
AGO,,1928,B0FFB0
ARG,,1928,FFC080
AUS,,1928,800000
AUT,,1928,FFD0FF
BHR,,1928,B0B0FF
BGD,,1928,FFF000
BRB,,1928,800000
BEL,,1928,C0FF00
BOL,,1928,FFFFB0
BWA,,1928,FF80FF
BRA,,1928,C00000
BRN,,1928,B0FFFF
BGR,,1928,FFD000
BDI,,1928,FFA000
CMR,,1928,0070FF
CAN,,1928,FFC000
CHL,,1928,FFD0D0
CHN,,1928,FF0000
COL,,1928,FFFFD0
COG,,1928,00A0FF
CIV,,1928,70FF70
CUB,,1928,7070FF
COD,,1928,FFFF70
DNK,,1928,00D0FF
ECU,,1928,B0FF00
EGY,,1928,F0FFF0
SWZ,,1928,FF0060
FRA,,1928,FFFF80
GAB,,1928,A00000
DEU,,1928,FF00FF
GHA,,1928,FF60FF
GRC,,1928,D000FF
GRL,,1928,FF5000
GTM,,1928,50FF00
HUN,,1928,C0FFFF
IND,,1928,0000FF
IDN,,1928,0080FF
IRN,,1928,F0F0FF
IRQ,,1928,FFB0B0
IRL,,1928,D0FFFF
ISR,,1928,FF00D0
ITA,,1928,C0C0FF
JPN,,1928,00FFFF
KWT,,1928,FFC8FF
LBY,,1928,A0A0FF
MDG,,1928,400000
MYS,,1928,C000FF
MEX,,1928,FFFFC0
MNG,,1928,A0FFFF
MAR,,1928,D0FFD0
MOZ,,1928,0030FF
MMR,,1928,9000FF
NPL,,1928,003000
NLD,,1928,FFC0FF
NZL,,1928,FFF0F0
NER,,1928,3030FF
NGA,,1928,0090FF
PRK,,1928,FF30FF
NOR,,1928,00C8FF
OMN,,1928,00B0FF
PAK,,1928,C0FFC0
PER,,1928,C8FF00
PHL,,1928,FF00C0
POL,,1928,8000FF
PRT,,1928,F000FF
QAT,,1928,00B000
ROU,,1928,FFC0C0
SAU,,1928,C8FFFF
ZAF,,1928,FF0080
KOR,,1928,80FF00
ESP,,1928,00C0FF
SUR,,1928,100000
SWE,,1928,00F0FF
CHE,,1928,C080FF
SYR,,1928,900000
TWN,,1928,FF80FF
TZA,,1928,10FF10
THA,,1928,00C000
TTO,,1928,B00000
TUN,,1928,FF9090
TUR,,1928,8080FF
UKR,,1928,008000
ARE,,1928,F00000
GBR,,1928,FF8000
USA,,1928,00FF00
VEN,,1928,C8C8FF
VNM,,1928,FF8080
ZMB,,1928,#VALUE!
ZWE,,1928,FFFF90
AFG,,1927,FF90FF
ALB,,1927,90FFFF
DZA,,1927,FF00C8
AGO,,1927,B0FFB0
ARG,,1927,FFC080
AUS,,1927,800000
AUT,,1927,FFD0FF
BHR,,1927,B0B0FF
BGD,,1927,FFF000
BRB,,1927,800000
BEL,,1927,C0FF00
BOL,,1927,FFFFB0
BWA,,1927,FF80FF
BRA,,1927,C00000
BRN,,1927,B0FFFF
BGR,,1927,FFD000
BDI,,1927,FFA000
CMR,,1927,0070FF
CAN,,1927,FFC000
CHL,,1927,FFD0D0
CHN,,1927,FF0000
COL,,1927,FFFFD0
COG,,1927,00A0FF
CIV,,1927,70FF70
CUB,,1927,7070FF
COD,,1927,FFFF70
DNK,,1927,00D0FF
ECU,,1927,B0FF00
EGY,,1927,F0FFF0
SWZ,,1927,FF0060
FRA,,1927,FFFF80
GAB,,1927,A00000
DEU,,1927,FF00FF
GHA,,1927,FF60FF
GRC,,1927,D000FF
GRL,,1927,FF5000
GTM,,1927,50FF00
HUN,,1927,C0FFFF
IND,,1927,0000FF
IDN,,1927,0080FF
IRN,,1927,F0F0FF
IRQ,,1927,FFB0B0
IRL,,1927,D0FFFF
ISR,,1927,FF00D0
ITA,,1927,C0C0FF
JPN,,1927,00FFFF
KWT,,1927,FFC8FF
LBY,,1927,A0A0FF
MDG,,1927,400000
MYS,,1927,C000FF
MEX,,1927,FFFFC0
MNG,,1927,A0FFFF
MAR,,1927,D0FFD0
MOZ,,1927,0030FF
MMR,,1927,9000FF
NPL,,1927,003000
NLD,,1927,FFC0FF
NZL,,1927,FFF0F0
NER,,1927,3030FF
NGA,,1927,0090FF
PRK,,1927,FF30FF
NOR,,1927,00C8FF
OMN,,1927,00B0FF
PAK,,1927,C0FFC0
PER,,1927,C8FF00
PHL,,1927,FF00C0
POL,,1927,8000FF
PRT,,1927,F000FF
QAT,,1927,00B000
ROU,,1927,FFC0C0
SAU,,1927,C8FFFF
ZAF,,1927,FF0080
KOR,,1927,80FF00
ESP,,1927,00C0FF
SUR,,1927,100000
SWE,,1927,00F0FF
CHE,,1927,C080FF
SYR,,1927,900000
TWN,,1927,FF80FF
TZA,,1927,10FF10
THA,,1927,00C000
TTO,,1927,B00000
TUN,,1927,FF9090
TUR,,1927,8080FF
UKR,,1927,008000
ARE,,1927,F00000
GBR,,1927,FF8000
USA,,1927,00FF00
VEN,,1927,C8C8FF
VNM,,1927,FF8080
ZMB,,1927,#VALUE!
ZWE,,1927,FFFF90
AFG,,1926,FF90FF
ALB,,1926,90FFFF
DZA,,1926,FF00C8
AGO,,1926,B0FFB0
ARG,,1926,FFC080
AUS,,1926,800000
AUT,,1926,FFD0FF
BHR,,1926,B0B0FF
BGD,,1926,FFF000
BRB,,1926,800000
BEL,,1926,C0FF00
BOL,,1926,FFFFB0
BWA,,1926,FF80FF
BRA,,1926,C00000
BRN,,1926,B0FFFF
BGR,,1926,FFD000
BDI,,1926,FFA000
CMR,,1926,0070FF
CAN,,1926,FFC000
CHL,,1926,FFD0D0
CHN,,1926,FF0000
COL,,1926,FFFFD0
COG,,1926,00A0FF
CIV,,1926,70FF70
CUB,,1926,7070FF
COD,,1926,FFFF70
DNK,,1926,00D0FF
ECU,,1926,B0FF00
EGY,,1926,F0FFF0
SWZ,,1926,FF0060
